X,Y,sigla,idpozo,area,yacimiento,cota,clasificac,subclasifi,tipopozo,tipoextrac,tipoestado,icon_url
-68.42854039,-33.54588991,YPF.Md.Vi-49,"122771",VIZCACHERAS,VIZCACHERAS,903.899999999999977,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.42372366,-33.54570305,YPF.Md.Vi-50,"122772",VIZCACHERAS,VIZCACHERAS,900.649999999999977,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.41571693,-33.54539857,YPF.Md.Vi-51,"122773",VIZCACHERAS,VIZCACHERAS,885.679999999999950,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.40929766,-33.5453599,YPF.Md.Vi-52,"122774",VIZCACHERAS,VIZCACHERAS,875.570000000000050,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.40285064,-33.54506896,YPF.Md.Vi-53,"122775",VIZCACHERAS,VIZCACHERAS,870.639999999999986,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,A Abandonar,./0.png
-68.43216548,-33.54126119,YPF.Md.Vi-57,"122776",VIZCACHERAS,VIZCACHERAS,902.529999999999973,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.41923691,-33.54092147,YPF.Md.Vi-58,"122777",VIZCACHERAS,VIZCACHERAS,884.379999999999995,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.43552395,-33.53669787,YPF.Md.Vi-63,"122778",VIZCACHERAS,VIZCACHERAS,891.179999999999950,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.41620096,-33.5360557,YPF.Md.Vi-66,"122779",VIZCACHERAS,VIZCACHERAS,877.159999999999968,EXPLOTACION,DESARROLLO,Petrolífero,Bombeo Mecánico,Extracción Efectiva,./0.png
-68.44461266,-33.55101325,YPF.Md.Vi-7,"122780",VIZCACHERAS,VIZCACHERAS,925.450000000000045,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.45183912,-33.53250947,YPF.Md.Vi-70,"122781",VIZCACHERAS,VIZCACHERAS,915.809999999999945,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.44538969,-33.53228141,YPF.Md.Vi-71,"122782",VIZCACHERAS,VIZCACHERAS,909.830000000000041,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.43891232,-33.53209942,YPF.Md.Vi-72,"122783",VIZCACHERAS,VIZCACHERAS,898.759999999999991,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.44881456,-33.52767455,YPF.Md.Vi-78,"122784",VIZCACHERAS,VIZCACHERAS,915.340000000000032,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.39325896,-33.54948974,YPF.Md.Vi-8,"122785",VIZCACHERAS,VIZCACHERAS,854.769999999999982,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,A Abandonar,./0.png
-68.42826542,-33.55522017,YPF.Md.Vi-97,"122786",VIZCACHERAS,VIZCACHERAS,917.289999999999964,EXPLOTACION,DESARROLLO,Petrolífero,Bombeo Mecánico,Extracción Efectiva,./0.png
-68.42183477,-33.55495319,YPF.Md.Vi-98,"122787",VIZCACHERAS,VIZCACHERAS,917.149999999999977,EXPLOTACION,DESARROLLO,Otro tipo,Bombeo Mecánico,En Estudio,./0.png
-68.41536717,-33.55485321,YPF.Md.Vi-99,"122788",VIZCACHERAS,VIZCACHERAS,895.940000000000055,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.47279725,-33.49806949,YPF.Md.Vi-1,"122789",VIZCACHERAS,VIZCACHERAS,932.549999999999955,EXPLORACION,EXPLORACION,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.38833247,-33.62792286,YPF.Md.LJ-1,"122790",VIZCACHERAS,LAS JUNTAS,876.769999999999982,EXPLORACION,EXPLORACION,Petrolífero,Bombeo Mecánico,Extracción Efectiva,./0.png
-68.37580016,-33.57239193,YPF.Md.Vi-130,"122791",VIZCACHERAS,VIZCACHERAS,854.649999999999977,EXPLOTACION,DESARROLLO,Petrolífero,Bombeo Mecánico,Extracción Efectiva,./0.png
-68.71597282,-33.24657085,YPF.Md.LC-121h,"122792",BARRANCAS,LUNLUNTA-CARRIZAL,789.000000000000000,EXPLOTACION,DESARROLLO,Petrolífero,Bombeo Mecánico,Extracción Efectiva,./0.png
-68.32280572,-33.65971297,YPF.Md.DD.x-5,"122793",VIZCACHERAS,DEL DURAZNO,813.379999999999995,EXPLORACION,EXPLORACION,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.41839356,-33.50839094,YPF.Md.ViN.x-1,"122794",VIZCACHERAS,VIZCACHERAS,868.980000000000018,EXPLORACION,EXPLORACION,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.41812521,-33.53459969,AS.Md.Vi.xp-1008,"122795",VIZCACHERAS,VIZCACHERAS,907.419999999999959,EXPLORACION,EXPLORATORIO PROFUNDO,Petrolífero,Bombeo Mecánico,Parado Alta Relación Agua/Petróleo,./0.png
-68.41812521,-33.53459969,AS.Md.Vi.xp-1008,"122796",VIZCACHERAS,VIZCACHERAS,907.419999999999959,EXPLORACION,EXPLORATORIO PROFUNDO,Petrolífero,Bombeo Mecánico,Parado Alta Relación Agua/Petróleo,./0.png
-68.79449799,-33.14267601,YPF.Md.B-187,"122797",BARRANCAS,BARRANCAS,941.360000000000014,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.90740013,-33.28020264,YPF.Md.U-16,"122798",BARRANCAS,UGARTECHE,927.100000000000023,EXPLOTACION,DESARROLLO,Petrolífero,Bombeo Mecánico,Extracción Efectiva,./0.png
-68.90740013,-33.28020264,YPF.Md.U-16,"122799",BARRANCAS,UGARTECHE,927.100000000000023,EXPLOTACION,DESARROLLO,Petrolífero,Bombeo Mecánico,Extracción Efectiva,./0.png
-68.90275455,-33.28888256,YPF.Md.U-48,"122800",BARRANCAS,UGARTECHE,922.500000000000000,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.42609659,-33.54090351,YPF.Md.Vi-10,"122801",VIZCACHERAS,VIZCACHERAS,894.149999999999977,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,A Abandonar,./0.png
-68.4088771,-33.55467237,YPF.Md.Vi-100,"122802",VIZCACHERAS,VIZCACHERAS,882.860000000000014,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.40240681,-33.55448588,YPF.Md.Vi-101,"122803",VIZCACHERAS,VIZCACHERAS,869.710000000000036,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.39595381,-33.55418598,YPF.Md.Vi-102,"122804",VIZCACHERAS,VIZCACHERAS,861.659999999999968,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.38948626,-33.55400243,YPF.Md.Vi-103,"122805",VIZCACHERAS,VIZCACHERAS,851.649999999999977,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.40549875,-33.55930049,YPF.Md.Vi-106,"122806",VIZCACHERAS,VIZCACHERAS,871.730000000000018,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.41269159,-33.54043422,YPF.Md.Vi-11,"122807",VIZCACHERAS,VIZCACHERAS,876.649999999999977,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.43130512,-33.55999829,YPF.Md.Vi-110,"122808",VIZCACHERAS,VIZCACHERAS,929.889999999999986,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.42143607,-33.5643125,YPF.Md.Vi-112,"122809",VIZCACHERAS,VIZCACHERAS,906.759999999999991,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.41497954,-33.56419407,YPF.Md.Vi-113,"122810",VIZCACHERAS,VIZCACHERAS,896.299999999999955,EXPLOTACION,DESARROLLO,Petrolífero,Bombeo Mecánico,Parado Transitoriamente,./0.png
-68.40203253,-33.563796,YPF.Md.Vi-114,"122811",VIZCACHERAS,VIZCACHERAS,865.850000000000023,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.40203253,-33.563796,YPF.Md.Vi-114,"122812",VIZCACHERAS,VIZCACHERAS,865.850000000000023,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.38906844,-33.56341021,YPF.Md.Vi-115,"122813",VIZCACHERAS,VIZCACHERAS,854.490000000000009,EXPLOTACION,DESARROLLO,Inyección de Agua,Sin Sistema de Extracción,En Inyección Efectiva,./0.png
-68.38906844,-33.56341021,YPF.Md.Vi-115,"122814",VIZCACHERAS,VIZCACHERAS,854.490000000000009,EXPLOTACION,DESARROLLO,Inyección de Agua,Sin Sistema de Extracción,En Inyección Efectiva,./0.png
-68.42447888,-33.56909801,YPF.Md.Vi-118,"122815",VIZCACHERAS,VIZCACHERAS,908.279999999999973,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.41151074,-33.56879424,YPF.Md.Vi-119,"122816",VIZCACHERAS,VIZCACHERAS,899.279999999999973,EXPLOTACION,DESARROLLO,Otro tipo,Electrosumergible,En Reserva para Recup. Sec./Asist.,./0.png
-68.43938977,-33.5227573,YPF.Md.Vi-12,"122817",VIZCACHERAS,VIZCACHERAS,900.909999999999968,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.40505477,-33.56857855,YPF.Md.Vi-120,"122818",VIZCACHERAS,VIZCACHERAS,876.269999999999982,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.40505477,-33.56857855,YPF.Md.Vi-120,"122819",VIZCACHERAS,VIZCACHERAS,876.269999999999982,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.39860589,-33.56838708,YPF.Md.Vi-121,"122820",VIZCACHERAS,VIZCACHERAS,868.059999999999945,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.37276743,-33.56762676,YPF.Md.Vi-123,"122821",VIZCACHERAS,VIZCACHERAS,851.990000000000009,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.42100015,-33.57373121,YPF.Md.Vi-124,"122822",VIZCACHERAS,VIZCACHERAS,909.379999999999995,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.41458757,-33.57357167,YPF.Md.Vi-125,"122823",VIZCACHERAS,VIZCACHERAS,896.009999999999991,EXPLOTACION,DESARROLLO,Inyección de Agua,Sin Sistema de Extracción,Parado Transitoriamente,./0.png
-68.40811277,-33.57331593,YPF.Md.Vi-126,"122824",VIZCACHERAS,VIZCACHERAS,882.440000000000055,EXPLOTACION,DESARROLLO,Otro tipo,Bombeo Mecánico,En Espera de Reparación,./0.png
-68.39517691,-33.57298292,YPF.Md.Vi-127,"122825",VIZCACHERAS,VIZCACHERAS,880.850000000000023,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.39517691,-33.57298292,YPF.Md.Vi-127,"122826",VIZCACHERAS,VIZCACHERAS,880.850000000000023,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.38872369,-33.57276784,YPF.Md.Vi-128,"122827",VIZCACHERAS,VIZCACHERAS,870.679999999999950,EXPLOTACION,DESARROLLO,Inyección de Agua,Sin Sistema de Extracción,En Inyección Efectiva,./0.png
-68.38872369,-33.57276784,YPF.Md.Vi-128,"122828",VIZCACHERAS,VIZCACHERAS,870.679999999999950,EXPLOTACION,DESARROLLO,Inyección de Agua,Sin Sistema de Extracción,En Inyección Efectiva,./0.png
-68.38223767,-33.57258102,YPF.Md.Vi-129,"122829",VIZCACHERAS,VIZCACHERAS,859.940000000000055,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,En Espera de Reparación,./0.png
-68.41848024,-33.56873981,YPF.Md.Vi-13,"122830",VIZCACHERAS,VIZCACHERAS,899.539999999999964,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.91184198,-33.3036012,YPF.Md.U.a-11,"122831",BARRANCAS,UGARTECHE,932.679999999999950,EXPLOTACION,AVANZADA,Otro tipo,Bombeo Mecánico,Abandonado,./0.png
-68.92683725,-33.30297961,YPF.Md.U.a-12,"122832",BARRANCAS,UGARTECHE,954.070000000000050,EXPLOTACION,AVANZADA,Otro tipo,Bombeo Mecánico,En Estudio,./0.png
-68.92683725,-33.30297961,YPF.Md.U.a-12,"122833",BARRANCAS,UGARTECHE,954.070000000000050,EXPLOTACION,AVANZADA,Otro tipo,Bombeo Mecánico,En Estudio,./0.png
-68.90921478,-33.27639159,YPF.Md.U-13,"122834",BARRANCAS,UGARTECHE,927.100000000000023,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.90134018,-33.26813354,YPF.Md.U-14,"122835",BARRANCAS,UGARTECHE,916.860000000000014,EXPLOTACION,DESARROLLO,Otro tipo,Bombeo Mecánico,Abandonado,./0.png
-68.9044766,-33.27158691,YPF.Md.U-15,"122836",BARRANCAS,UGARTECHE,921.519999999999982,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.90456696,-33.27140404,YPF.Md.U-15(I),"122837",BARRANCAS,UGARTECHE,921.519999999999982,EXPLOTACION,DESARROLLO,Petrolífero,Bombeo Mecánico,Extracción Efectiva,./0.png
-68.91647901,-33.28403949,YPF.Md.U-17,"122838",BARRANCAS,UGARTECHE,940.049999999999955,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.88646214,-33.27253066,YPF.Md.U.a-18,"122839",BARRANCAS,UGARTECHE,940.799999999999955,EXPLOTACION,AVANZADA,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.88635713,-33.27255932,YPF.Md.U-18(I),"122840",BARRANCAS,UGARTECHE,904.830000000000041,EXPLOTACION,AVANZADA,Petrolífero,Bombeo Mecánico,Parado Alta Relación Agua/Petróleo,./0.png
-68.88635713,-33.27255932,YPF.Md.U-18(I),"122841",BARRANCAS,UGARTECHE,904.830000000000041,EXPLOTACION,AVANZADA,Petrolífero,Bombeo Mecánico,Parado Alta Relación Agua/Petróleo,./0.png
-68.91533087,-33.27539869,YPF.Md.U-19,"122842",BARRANCAS,UGARTECHE,934.470000000000027,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.90724088,-33.26756599,YPF.Md.U-20,"122843",BARRANCAS,UGARTECHE,923.019999999999982,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.90689747,-33.26752065,YPF.Md.U-20(I),"122844",BARRANCAS,UGARTECHE,932.000000000000000,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.8943898,-33.26049781,YPF.Md.U-21,"122845",BARRANCAS,UGARTECHE,909.879999999999995,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.90391247,-33.27656883,YPF.Md.U-22,"122846",BARRANCAS,UGARTECHE,921.620000000000005,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,A Abandonar,./0.png
-68.90391248,-33.27656883,YPF.Md.U-22(I),"122847",BARRANCAS,UGARTECHE,921.620000000000005,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.90422353,-33.27618786,YPF.Md.U-22(II),"122848",BARRANCAS,UGARTECHE,912.620000000000005,EXPLOTACION,DESARROLLO,Petrolífero,Bombeo Mecánico,Extracción Efectiva,./0.png
-68.90547496,-33.26388571,YPF.Md.U-23,"122849",BARRANCAS,UGARTECHE,919.289999999999964,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.8955934,-33.2684427,YPF.Md.U-24,"122850",BARRANCAS,UGARTECHE,908.480000000000018,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.91883409,-33.27996403,YPF.Md.U-25,"122851",BARRANCAS,UGARTECHE,941.360000000000014,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.91142146,-33.28568192,YPF.Md.U-26,"122852",BARRANCAS,UGARTECHE,931.120000000000005,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.91142146,-33.28568192,YPF.Md.U-26,"122853",BARRANCAS,UGARTECHE,931.120000000000005,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.91045235,-33.27079062,YPF.Md.U-28,"122854",BARRANCAS,UGARTECHE,926.190000000000055,EXPLOTACION,DESARROLLO,Petrolífero,Bombeo Mecánico,Extracción Efectiva,./0.png
-68.89869072,-33.27239741,YPF.Md.U-29,"122855",BARRANCAS,UGARTECHE,912.129999999999995,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.88577559,-33.27832394,YPF.Md.U-31,"122856",BARRANCAS,UGARTECHE,898.139999999999986,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.89331193,-33.27314821,YPF.Md.U-32,"122857",BARRANCAS,UGARTECHE,907.049999999999955,EXPLOTACION,DESARROLLO,Otro tipo,Bombeo Mecánico,A Abandonar,./0.png
-68.92080049,-33.28597299,YPF.Md.U-33,"122858",BARRANCAS,UGARTECHE,943.750000000000000,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.88089395,-33.27426966,YPF.Md.U-36,"122859",BARRANCAS,UGARTECHE,893.230000000000018,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.93521651,-33.27390122,YPF.Md.U.a-37,"122860",BARRANCAS,UGARTECHE,963.450000000000045,EXPLOTACION,AVANZADA,Otro tipo,Sin Sistema de Extracción,A Abandonar,./0.png
-68.90141582,-33.28133509,YPF.Md.U-38,"122861",BARRANCAS,UGARTECHE,918.549999999999955,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.87451084,-33.28687582,YPF.Md.U.a-39,"122862",BARRANCAS,UGARTECHE,887.919999999999959,EXPLOTACION,AVANZADA,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.89181428,-33.27790963,YPF.Md.U-40,"122863",BARRANCAS,UGARTECHE,905.799999999999955,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.89207195,-33.27796387,YPF.Md.U-40(I),"122864",BARRANCAS,UGARTECHE,905.799999999999955,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,En Espera de Reparación,./0.png
-68.88793213,-33.28243123,YPF.Md.U-41,"122865",BARRANCAS,UGARTECHE,903.509999999999991,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.89715383,-33.27720106,YPF.Md.U-42,"122866",BARRANCAS,UGARTECHE,912.080000000000041,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.91498771,-33.28956496,YPF.Md.U-43,"122867",BARRANCAS,UGARTECHE,938.669999999999959,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.90554823,-33.2852541,YPF.Md.U-44,"122868",BARRANCAS,UGARTECHE,924.279999999999973,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.90902356,-33.28906295,YPF.Md.U-45,"122869",BARRANCAS,UGARTECHE,927.940000000000055,EXPLOTACION,DESARROLLO,Petrolífero,Bombeo Mecánico,Extracción Efectiva,./0.png
-68.91166807,-33.29323131,YPF.Md.U-46,"122870",BARRANCAS,UGARTECHE,934.289999999999964,EXPLOTACION,DESARROLLO,Petrolífero,Sin Sistema de Extracción,Parado Alta Relación Agua/Petróleo,./0.png
-68.91166807,-33.29323131,YPF.Md.U-46,"122871",BARRANCAS,UGARTECHE,934.289999999999964,EXPLOTACION,DESARROLLO,Petrolífero,Sin Sistema de Extracción,Parado Alta Relación Agua/Petróleo,./0.png
-68.90562608,-33.29370924,YPF.Md.U-47,"122872",BARRANCAS,UGARTECHE,926.799999999999955,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.8993785,-33.28468096,YPF.Md.U-49,"122873",BARRANCAS,UGARTECHE,913.870000000000005,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,A Abandonar,./0.png
-68.9082448,-33.2788005,YPF.Md.U-50,"122874",BARRANCAS,UGARTECHE,927.889999999999986,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.9082448,-33.2788005,YPF.Md.U-50,"122875",BARRANCAS,UGARTECHE,927.889999999999986,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.91182431,-33.27761167,YPF.Md.U-51,"122876",BARRANCAS,UGARTECHE,928.320000000000050,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.91684596,-33.3056381,YPF.Md.U-52,"122877",BARRANCAS,UGARTECHE,938.500000000000000,EXPLOTACION,DESARROLLO,Petrolífero,Bombeo Mecánico,Extracción Efectiva,./0.png
-68.91684596,-33.3056381,YPF.Md.U-52,"122878",BARRANCAS,UGARTECHE,938.500000000000000,EXPLOTACION,DESARROLLO,Petrolífero,Bombeo Mecánico,Extracción Efectiva,./0.png
-68.91042679,-33.3074755,YPF.Md.U-53,"122879",BARRANCAS,UGARTECHE,928.899999999999977,EXPLOTACION,DESARROLLO,Otro tipo,Bombeo Mecánico,Abandonado,./0.png
-68.85161899,-33.28262293,YPF.Md.U.a-60,"122880",BARRANCAS,UGARTECHE,867.419999999999959,EXPLOTACION,AVANZADA,Otro tipo,Sin Sistema de Extracción,A Abandonar,./0.png
-68.83813973,-33.27989066,YPF.Md.U.a-61,"122881",BARRANCAS,UGARTECHE,862.970000000000027,EXPLOTACION,AVANZADA,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.85642243,-33.27494456,YPF.Md.U.a-62,"122882",BARRANCAS,UGARTECHE,874.919999999999959,EXPLOTACION,AVANZADA,Petrolífero,Bombeo Mecánico,Extracción Efectiva,./0.png
-68.84678526,-33.27630923,YPF.Md.U.a-63,"122883",BARRANCAS,UGARTECHE,868.519999999999982,EXPLOTACION,AVANZADA,Otro tipo,Sin Sistema de Extracción,A Abandonar,./0.png
-68.84724357,-33.28889814,YPF.Md.U.a-64,"122884",BARRANCAS,UGARTECHE,864.639999999999986,EXPLOTACION,AVANZADA,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.85432862,-33.28531418,YPF.Md.U-65,"122885",BARRANCAS,UGARTECHE,892.419999999999959,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.84811367,-33.284143,YPF.Md.U-66,"122886",BARRANCAS,UGARTECHE,865.399999999999977,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.84952728,-33.27950265,YPF.Md.U-67,"122887",BARRANCAS,UGARTECHE,871.779999999999973,EXPLOTACION,DESARROLLO,Petrolífero,Bombeo Mecánico,Parado Transitoriamente,./0.png
-68.85544781,-33.28020403,YPF.Md.U-68,"122888",BARRANCAS,UGARTECHE,870.870000000000005,EXPLOTACION,DESARROLLO,Otro tipo,Bombeo Mecánico,En Estudio,./0.png
-68.8489027,-33.26482398,YPF.Md.U.a-69,"122889",BARRANCAS,UGARTECHE,878.929999999999950,EXPLOTACION,DESARROLLO,Otro tipo,Bombeo Mecánico,En Espera de Reparación,./0.png
-68.8489027,-33.26482398,YPF.Md.U.a-69,"122890",BARRANCAS,UGARTECHE,878.929999999999950,EXPLOTACION,DESARROLLO,Otro tipo,Bombeo Mecánico,En Espera de Reparación,./0.png
-68.85298121,-33.27713702,YPF.Md.U-70,"122891",BARRANCAS,UGARTECHE,875.470000000000027,EXPLOTACION,DESARROLLO,Petrolífero,Bombeo Mecánico,Extracción Efectiva,./0.png
-68.86120209,-33.29410793,YPF.Md.U.a-71,"122892",BARRANCAS,UGARTECHE,880.019999999999982,EXPLOTACION,AVANZADA,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.90390666,-33.22696564,YPF.Md.U.e-72,"122893",BARRANCAS,UGARTECHE,911.600000000000023,EXPLORACION,EXTENSION,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.83587657,-33.26313448,YPF.Md.U.a-73,"122894",BARRANCAS,UGARTECHE,874.309999999999945,EXPLOTACION,AVANZADA,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.85041133,-33.27417785,YPF.Md.U-75,"122895",BARRANCAS,UGARTECHE,877.740000000000009,EXPLOTACION,DESARROLLO,Petrolífero,Bombeo Mecánico,Parado Alta Relación Agua/Petróleo,./0.png
-68.84785491,-33.27080226,YPF.Md.U-76,"122896",BARRANCAS,UGARTECHE,879.769999999999982,EXPLOTACION,DESARROLLO,Petrolífero,Sin Sistema de Extracción,Parado Alta Relación Agua/Petróleo,./0.png
-68.85644342,-33.28802316,YPF.Md.U-77,"122897",BARRANCAS,UGARTECHE,873.090000000000032,EXPLOTACION,DESARROLLO,Petrolífero,Sin Sistema de Extracción,Parado Alta Relación Agua/Petróleo,./0.png
-68.85035844,-33.28712193,YPF.Md.U-78,"122898",BARRANCAS,UGARTECHE,866.360000000000014,EXPLOTACION,DESARROLLO,Petrolífero,Sin Sistema de Extracción,Parado Alta Relación Agua/Petróleo,./0.png
-68.84813167,-33.28465984,YPF.Md.U-79,"122899",BARRANCAS,UGARTECHE,865.399999999999977,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.84341249,-33.25892778,YPF.Md.U.a-81,"122900",BARRANCAS,UGARTECHE,881.009999999999991,EXPLOTACION,AVANZADA,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.85399054,-33.27165995,YPF.Md.U-82,"122901",BARRANCAS,UGARTECHE,882.740000000000009,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.85164203,-33.26849099,YPF.Md.U-83,"122902",BARRANCAS,UGARTECHE,880.440000000000055,EXPLOTACION,DESARROLLO,Otro tipo,Bombeo Mecánico,En Estudio,./0.png
